,party_rk,class
14800,4482,37.0
14801,40415,13.0
14802,44615,29.0
14803,62316,29.0
14804,76404,16.0
14805,10597,100.0
14806,29425,7.0
14807,40180,29.0
14808,62883,12.0
14809,32935,9.0
14810,46298,29.0
14811,60884,7.0
14812,78991,31.0
14813,11723,19.0
14814,21256,29.0
14815,71222,24.0
14816,86935,15.0
14817,91073,15.0
14818,7285,27.0
14819,38425,28.0
14820,78578,13.0
14821,4886,
14822,79008,51.0
14823,30485,12.0
14824,51344,8.0
14825,94280,85.0
14826,6040,13.0
14827,45498,36.0
14828,52766,10.0
14829,74918,29.0
14830,84290,12.0
14831,89172,12.0
14832,7746,85.0
14833,26318,97.0
14834,58205,27.0
14835,83205,67.0
14836,86106,31.0
14837,18877,
14838,55704,36.0
14839,77281,16.0
14840,9190,
14841,85047,29.0
14842,12319,
14843,24912,33.0
14844,29338,102.0
14845,63927,33.0
14846,84155,27.0
14847,31777,7.0
14848,48292,82.0
14849,75907,12.0
14850,86274,5.0
14851,57438,8.0
14852,10088,70.0
14853,77144,32.0
14854,88591,28.0
14855,11424,104.0
14856,43960,36.0
14857,47883,7.0
14858,63075,66.0
14859,67928,24.0
14860,92654,12.0
14861,1810,11.0
14862,74935,14.0
14863,47436,29.0
14864,58695,29.0
14865,77936,5.0
14866,2169,33.0
14867,6722,13.0
14868,43585,28.0
14869,70404,9.0
14870,84073,10.0
14871,3475,100.0
14872,42091,
14873,48435,3.0
14874,58366,12.0
14875,79066,9.0
14876,5366,85.0
14877,12311,16.0
14878,67685,10.0
14879,7734,27.0
14880,20511,36.0
14881,36017,31.0
14882,80391,
14883,77011,27.0
14884,26201,25.0
14885,52259,28.0
14886,72766,14.0
14887,47378,37.0
14888,672,85.0
14889,15013,
14890,68143,29.0
14891,71097,55.0
14892,43530,31.0
14893,52020,28.0
14894,62711,33.0
14895,66123,28.0
14896,25891,100.0
14897,46203,32.0
14898,48998,29.0
14899,15098,31.0
14900,30998,25.0
14901,49457,10.0
14902,14526,25.0
14903,77516,9.0
14904,88853,29.0
14905,11865,27.0
14906,58118,5.0
14907,61260,
14908,55116,9.0
14909,69693,9.0
14910,14325,86.0
14911,23505,100.0
14912,31601,28.0
14913,76762,27.0
14914,12412,32.0
14915,59106,71.0
14916,10330,
14917,31638,35.0
14918,89057,24.0
14919,22251,
14920,32634,83.0
14921,74373,13.0
14922,78635,31.0
14923,15632,7.0
14924,19500,16.0
14925,6404,124.0
14926,60563,9.0
14927,8887,46.0
14928,20072,100.0
14929,36098,
14930,66025,7.0
14931,80579,32.0
14932,14566,12.0
14933,61170,12.0
14934,34086,
14935,53081,
14936,56707,32.0
14937,38987,12.0
14938,40913,9.0
14939,56223,11.0
14940,65908,28.0
14941,78265,8.0
14942,94423,13.0
14943,8575,90.0
14944,32352,9.0
14945,37352,10.0
14946,80296,47.0
14947,29493,8.0
14948,13828,97.0
14949,25428,33.0
14950,1943,86.0
14951,7672,34.0
14952,11524,27.0
14953,4611,100.0
14954,18307,85.0
14955,89578,68.0
14956,87910,11.0
14957,33090,5.0
14958,47801,11.0
14959,52095,
14960,55228,13.0
14961,36387,9.0
14962,78053,9.0
14963,44686,29.0
14964,55725,7.0
14965,3212,11.0
14966,19493,11.0
14967,48196,100.0
14968,56827,27.0
14969,71083,51.0
14970,81844,33.0
14971,10538,
14972,38707,29.0
14973,48269,32.0
14974,10950,
14975,90488,10.0
14976,2230,85.0
14977,42112,24.0
14978,45486,9.0
14979,71995,31.0
14980,12551,
14981,21251,100.0
14982,77600,23.0
14983,85419,12.0
14984,1226,117.0
14985,42730,11.0
14986,52483,4.0
14987,18260,33.0
14988,54427,54.0
14989,72509,29.0
14990,33520,100.0
14991,62486,27.0
14992,72645,29.0
14993,92581,3.0
14994,39039,16.0
14995,79454,29.0
14996,89138,12.0
14997,31819,27.0
14998,34939,12.0
14999,93675,27.0
15000,38926,10.0
15001,63293,33.0
15002,46142,29.0
15003,62557,7.0
15004,80555,32.0
15005,21424,86.0
15006,74064,90.0
15007,55035,
15008,65739,8.0
15009,69676,23.0
15010,25395,33.0
15011,10542,5.0
15012,15617,7.0
15013,49466,5.0
15014,64193,15.0
15015,82919,36.0
15016,26332,
15017,42424,9.0
15018,45964,
15019,589,104.0
15020,5064,104.0
15021,19558,100.0
15022,35787,29.0
15023,84665,71.0
15024,25894,32.0
15025,30632,
15026,33704,28.0
15027,3930,100.0
15028,16046,5.0
15029,15215,104.0
15030,74311,
15031,43636,28.0
15032,70639,5.0
15033,29844,12.0
15034,72911,8.0
15035,3724,31.0
15036,38472,23.0
15037,83366,27.0
15038,5937,100.0
15039,85734,29.0
15040,35288,9.0
15041,58706,7.0
15042,45325,64.0
15043,58749,31.0
15044,86145,8.0
15045,54987,33.0
15046,92864,100.0
15047,29601,5.0
15048,39716,27.0
15049,47236,11.0
15050,15912,25.0
15051,29954,29.0
15052,31655,31.0
15053,83657,2.0
15054,67485,5.0
15055,37106,29.0
15056,82639,11.0
15057,4692,84.0
15058,23379,31.0
15059,34964,29.0
15060,39617,7.0
15061,86048,12.0
15062,1581,
15063,22788,124.0
15064,47542,35.0
15065,74852,30.0
15066,16070,100.0
15067,33746,29.0
15068,10717,85.0
15069,24000,
15070,27390,5.0
15071,85702,12.0
15072,60016,27.0
15073,23904,85.0
15074,36952,14.0
15075,78371,31.0
15076,4526,115.0
15077,20592,29.0
15078,65492,8.0
15079,10389,
15080,41960,29.0
15081,57095,31.0
15082,69211,9.0
15083,91431,4.0
15084,94304,31.0
15085,25427,31.0
15086,33075,9.0
15087,67308,27.0
15088,83519,28.0
15089,82595,28.0
15090,27983,7.0
15091,62244,16.0
15092,3156,31.0
15093,65483,33.0
15094,88867,27.0
15095,15313,
15096,27780,33.0
15097,54184,67.0
15098,79051,9.0
15099,82837,31.0
15100,18351,19.0
15101,29047,37.0
15102,36198,15.0
15103,68586,100.0
15104,80670,9.0
15105,92132,50.0
15106,26351,14.0
15107,29586,29.0
15108,37733,12.0
15109,59481,29.0
15110,88850,25.0
15111,22567,85.0
15112,8860,104.0
15113,28305,36.0
15114,62340,8.0
15115,86897,33.0
15116,88148,71.0
15117,34234,28.0
15118,65414,29.0
15119,35143,29.0
15120,69141,29.0
15121,23118,31.0
15122,32892,27.0
15123,46387,31.0
15124,66755,9.0
15125,10861,29.0
15126,25516,85.0
15127,86335,13.0
15128,22470,18.0
15129,77350,32.0
15130,61999,7.0
15131,80822,12.0
15132,84123,23.0
15133,38023,29.0
15134,47531,31.0
15135,87007,51.0
15136,46258,25.0
15137,52846,27.0
15138,58182,27.0
15139,79604,5.0
15140,93731,7.0
15141,11060,29.0
15142,30099,8.0
15143,35441,12.0
15144,65807,32.0
15145,77444,85.0
15146,1038,
15147,5724,117.0
15148,40662,9.0
15149,6933,89.0
15150,19652,12.0
15151,24375,87.0
15152,34208,29.0
15153,72820,29.0
15154,10115,32.0
15155,37264,5.0
15156,60432,28.0
15157,32279,100.0
15158,44552,37.0
15159,74271,85.0
15160,91190,27.0
15161,75852,5.0
15162,17453,10.0
15163,27853,36.0
15164,12490,85.0
15165,22464,32.0
15166,44944,71.0
15167,34865,31.0
15168,41568,29.0
15169,14160,74.0
15170,19722,29.0
15171,26577,
15172,41605,46.0
15173,66903,32.0
15174,88219,28.0
15175,33611,35.0
15176,9398,127.0
15177,60651,28.0
15178,80636,3.0
15179,2775,29.0
15180,80272,85.0
15181,8298,100.0
15182,24080,33.0
15183,45852,9.0
15184,18404,46.0
15185,35533,28.0
15186,3321,72.0
15187,27872,
15188,64694,3.0
15189,86795,27.0
15190,21775,14.0
15191,43477,72.0
15192,49057,32.0
15193,35250,28.0
15194,93442,97.0
15195,37856,27.0
15196,67759,25.0
15197,14689,89.0
15198,38144,7.0
15199,47004,12.0
15200,65933,
15201,29,100.0
15202,5075,68.0
15203,10172,5.0
15204,69653,27.0
15205,40355,11.0
15206,52648,66.0
15207,69956,
15208,77668,72.0
15209,44097,14.0
15210,57749,12.0
15211,67041,87.0
15212,50669,12.0
15213,61302,31.0
15214,27913,97.0
15215,29385,32.0
15216,37486,28.0
15217,90550,32.0
15218,4555,90.0
15219,18524,25.0
15220,31997,33.0
15221,44148,66.0
15222,3462,9.0
15223,68327,26.0
15224,31692,66.0
15225,36105,37.0
15226,40804,
15227,46198,
15228,20947,101.0
15229,37660,27.0
15230,82745,25.0
15231,9776,91.0
15232,17428,5.0
15233,21431,11.0
15234,58019,24.0
15235,65415,7.0
15236,88506,16.0
15237,92019,27.0
15238,41268,9.0
15239,93642,31.0
15240,69266,31.0
15241,43799,8.0
15242,49554,7.0
15243,15014,8.0
15244,71817,12.0
15245,28580,86.0
15246,31443,8.0
15247,40248,31.0
15248,59226,
15249,71131,33.0
15250,86283,11.0
15251,92549,7.0
15252,9645,31.0
15253,31859,50.0
15254,45261,8.0
15255,84773,11.0
15256,89223,31.0
15257,22175,13.0
15258,36068,24.0
15259,69836,31.0
15260,34322,5.0
15261,92585,71.0
15262,69101,16.0
15263,89920,7.0
15264,21966,89.0
15265,71892,14.0
15266,67319,31.0
15267,87051,29.0
15268,90868,5.0
15269,59494,8.0
15270,11461,56.0
15271,20460,28.0
15272,85368,66.0
15273,31095,27.0
15274,10444,100.0
15275,15392,20.0
15276,90985,36.0
15277,20417,91.0
15278,37284,29.0
15279,66794,28.0
15280,80661,8.0
15281,8595,27.0
15282,20729,85.0
15283,50063,15.0
15284,63922,29.0
15285,38743,36.0
15286,55403,10.0
15287,74920,29.0
15288,88186,28.0
15289,27494,100.0
15290,49347,29.0
15291,6153,52.0
15292,12398,85.0
15293,35513,7.0
15294,41683,5.0
15295,63828,
15296,86567,28.0
15297,15228,87.0
15298,29946,13.0
15299,44607,5.0
15300,58953,28.0
15301,43272,33.0
15302,60624,8.0
15303,4676,13.0
15304,72079,28.0
15305,93940,84.0
15306,3744,64.0
15307,6911,
15308,25199,12.0
15309,30717,31.0
15310,3345,101.0
15311,31594,32.0
15312,43926,27.0
15313,64608,9.0
15314,12975,26.0
15315,46520,25.0
15316,81631,36.0
15317,13200,100.0
15318,17508,9.0
15319,20772,100.0
15320,76702,33.0
15321,87618,24.0
15322,5476,35.0
15323,25568,87.0
15324,49419,31.0
15325,65832,29.0
15326,71633,9.0
15327,15787,5.0
15328,18978,31.0
15329,84276,85.0
15330,36642,12.0
15331,47970,31.0
15332,74290,12.0
15333,9884,29.0
15334,81723,31.0
15335,90518,24.0
15336,9322,7.0
15337,80155,34.0
15338,33157,33.0
15339,57194,29.0
15340,85855,12.0
15341,599,89.0
15342,19368,23.0
15343,63425,28.0
15344,27537,7.0
15345,31364,9.0
15346,82150,29.0
15347,89208,28.0
15348,6705,14.0
15349,17922,13.0
15350,52804,27.0
15351,19318,89.0
15352,38000,33.0
15353,55394,28.0
15354,4417,101.0
15355,7352,29.0
15356,34482,5.0
15357,30608,32.0
15358,48054,13.0
15359,60273,14.0
15360,21970,29.0
15361,32324,31.0
15362,75297,62.0
15363,50712,16.0
15364,71464,9.0
15365,70176,100.0
15366,93636,7.0
15367,19665,127.0
15368,59458,5.0
15369,83180,31.0
15370,15866,33.0
15371,5872,14.0
15372,25305,27.0
15373,39249,50.0
15374,72093,29.0
15375,79098,75.0
15376,92435,29.0
15377,6502,100.0
15378,22552,12.0
15379,57351,35.0
15380,59404,34.0
15381,77322,10.0
15382,94159,
15383,258,
15384,37868,13.0
15385,48382,8.0
15386,61225,100.0
15387,67494,7.0
15388,71771,14.0
15389,88187,12.0
15390,22094,84.0
15391,40475,33.0
15392,58040,25.0
15393,10770,33.0
15394,23439,100.0
15395,26331,36.0
15396,30324,36.0
15397,39091,7.0
15398,51081,5.0
15399,63751,11.0
15400,76792,13.0
15401,32739,9.0
15402,39300,34.0
15403,42163,27.0
15404,86021,31.0
15405,26575,27.0
15406,72965,5.0
15407,90014,9.0
15408,52362,32.0
15409,80688,12.0
15410,4030,85.0
15411,7381,104.0
15412,49670,28.0
15413,57350,25.0
15414,83811,29.0
15415,26081,27.0
15416,34299,31.0
15417,45594,16.0
15418,50280,32.0
15419,58550,8.0
15420,17647,32.0
15421,34373,28.0
15422,75698,29.0
15423,17479,16.0
15424,47875,15.0
15425,13437,72.0
15426,26018,85.0
15427,47115,30.0
15428,71502,
15429,86808,4.0
15430,69028,29.0
15431,19062,9.0
15432,70677,100.0
15433,89845,12.0
15434,1908,53.0
15435,4834,118.0
15436,23079,7.0
15437,38326,29.0
15438,56813,28.0
15439,68146,10.0
15440,73418,29.0
15441,35997,29.0
15442,47058,75.0
15443,46086,33.0
15444,54156,11.0
15445,50477,8.0
15446,53654,13.0
15447,56810,32.0
15448,61625,3.0
15449,73972,10.0
15450,12862,101.0
15451,31160,36.0
15452,63354,46.0
15453,8009,
15454,15278,12.0
15455,54267,31.0
15456,58608,
15457,40079,29.0
15458,90168,5.0
15459,29839,5.0
15460,73336,29.0
15461,90964,12.0
15462,3738,33.0
15463,23716,89.0
15464,52783,32.0
15465,58468,11.0
15466,83159,50.0
15467,12444,105.0
15468,28175,32.0
15469,21838,85.0
15470,72077,7.0
15471,20155,
15472,47775,9.0
15473,80005,7.0
15474,6969,66.0
15475,57741,28.0
15476,86891,75.0
15477,24509,36.0
15478,89931,27.0
15479,13430,85.0
15480,37774,10.0
15481,44943,27.0
15482,48890,9.0
15483,79641,8.0
15484,46095,8.0
15485,53071,51.0
15486,2355,29.0
15487,28073,9.0
15488,71664,9.0
15489,15745,7.0
15490,7109,
15491,84867,36.0
15492,55343,9.0
15493,61890,102.0
15494,76017,12.0
15495,80058,48.0
15496,91783,33.0
15497,14406,31.0
15498,59693,29.0
15499,75688,12.0
15500,12278,
15501,66538,10.0
15502,25385,15.0
15503,40124,11.0
15504,24124,100.0
15505,41757,7.0
15506,74278,31.0
15507,4621,100.0
15508,26198,100.0
15509,37121,
15510,59317,100.0
15511,74383,9.0
15512,46603,27.0
15513,79496,51.0
15514,53532,30.0
15515,56752,29.0
15516,72861,7.0
15517,12890,100.0
15518,45666,31.0
15519,77602,33.0
15520,80798,4.0
15521,15159,104.0
15522,23111,17.0
15523,57150,12.0
15524,1070,11.0
15525,92184,31.0
15526,53211,31.0
15527,67746,82.0
15528,90897,27.0
15529,447,104.0
15530,21932,118.0
15531,5248,53.0
15532,62149,24.0
15533,70421,31.0
15534,74088,27.0
15535,79498,27.0
15536,82797,29.0
15537,19721,104.0
15538,54253,32.0
15539,7412,
15540,62090,27.0
15541,81084,11.0
15542,48161,11.0
15543,18060,31.0
15544,93277,27.0
15545,16127,14.0
15546,80121,12.0
15547,85162,71.0
15548,29761,30.0
15549,68348,29.0
15550,77074,35.0
15551,26186,13.0
15552,90654,7.0
15553,33941,13.0
15554,43287,15.0
15555,36856,
15556,60703,53.0
15557,977,86.0
15558,19658,28.0
15559,35699,9.0
15560,54175,100.0
15561,58835,43.0
15562,72833,29.0
15563,38133,30.0
15564,40654,25.0
15565,90374,16.0
15566,14660,25.0
15567,27466,29.0
15568,55377,33.0
15569,30581,30.0
15570,3674,7.0
15571,24439,27.0
15572,35411,32.0
15573,53674,86.0
15574,73286,29.0
15575,2331,
15576,35450,
15577,57752,51.0
15578,29173,7.0
15579,40045,27.0
15580,51800,11.0
15581,43637,33.0
15582,77428,100.0
15583,81012,28.0
15584,21131,100.0
15585,43457,9.0
15586,62570,
15587,6990,
15588,34339,36.0
15589,83158,23.0
15590,5806,31.0
15591,10986,5.0
15592,13984,27.0
15593,12595,29.0
15594,93529,27.0
15595,10582,100.0
15596,50658,12.0
15597,61940,26.0
15598,93186,25.0
15599,34163,36.0
15600,80969,32.0
15601,18032,7.0
15602,67624,28.0
15603,35055,10.0
15604,44385,35.0
15605,69490,33.0
15606,4339,124.0
15607,46497,67.0
15608,48118,32.0
15609,62702,72.0
15610,81864,12.0
15611,46144,12.0
15612,92564,104.0
15613,14127,85.0
15614,31300,7.0
15615,38348,85.0
15616,46735,14.0
15617,17999,28.0
15618,81204,28.0
15619,24880,105.0
15620,75073,8.0
15621,79740,9.0
15622,83839,23.0
15623,12801,
15624,32250,32.0
15625,35900,11.0
15626,52002,72.0
15627,8632,32.0
15628,80380,7.0
15629,47508,14.0
15630,84502,67.0
15631,11087,
15632,62328,5.0
15633,16852,100.0
15634,49357,7.0
15635,56296,16.0
15636,26071,12.0
15637,90417,67.0
15638,8172,100.0
15639,26084,27.0
15640,31026,29.0
15641,75890,24.0
15642,6147,
15643,24899,28.0
15644,47138,14.0
15645,82509,10.0
15646,19668,5.0
15647,85827,26.0
15648,11642,32.0
15649,15967,
15650,19810,100.0
15651,52672,7.0
15652,83215,11.0
15653,37130,71.0
15654,85874,12.0
15655,49255,35.0
15656,58520,55.0
15657,62378,100.0
15658,79118,31.0
15659,86152,31.0
15660,59103,71.0
15661,80456,8.0
15662,21913,85.0
15663,40762,101.0
15664,45759,31.0
15665,52320,47.0
15666,74731,67.0
15667,91572,12.0
15668,26920,7.0
15669,60817,27.0
15670,85324,31.0
15671,30871,51.0
15672,33683,29.0
15673,41271,29.0
15674,51231,3.0
15675,59741,28.0
15676,12384,31.0
15677,47142,29.0
15678,77528,36.0
15679,84478,63.0
15680,12535,29.0
15681,33676,72.0
15682,48989,47.0
15683,64688,10.0
15684,73965,36.0
15685,77675,17.0
15686,13316,85.0
15687,25696,31.0
15688,40214,14.0
15689,49769,6.0
15690,60980,26.0
15691,65896,32.0
15692,84314,69.0
15693,87939,16.0
15694,94340,7.0
15695,11124,
15696,23845,71.0
15697,45269,
15698,64151,7.0
15699,1320,68.0
15700,75958,12.0
15701,40123,13.0
15702,82417,7.0
15703,78810,27.0
15704,62137,9.0
15705,75211,29.0
15706,79964,46.0
15707,3735,29.0
15708,28162,29.0
15709,34301,9.0
15710,42923,32.0
15711,79075,11.0
15712,3206,
15713,70370,16.0
15714,85985,29.0
15715,32900,8.0
15716,83007,13.0
15717,18398,7.0
15718,41485,29.0
15719,64724,100.0
15720,86667,27.0
15721,9354,10.0
15722,38618,5.0
15723,86388,9.0
15724,4005,
15725,29149,27.0
15726,21343,28.0
15727,44823,9.0
15728,49067,11.0
15729,89860,32.0
15730,36084,32.0
15731,36960,29.0
15732,78066,29.0
15733,66994,9.0
15734,22773,7.0
15735,58771,25.0
15736,74036,36.0
15737,92023,52.0
15738,45142,74.0
15739,79294,9.0
15740,79235,14.0
15741,83860,29.0
15742,89238,33.0
15743,2541,102.0
15744,18737,9.0
15745,71430,31.0
15746,88001,29.0
15747,45548,29.0
15748,51990,7.0
15749,74250,32.0
15750,77312,51.0
15751,11824,
15752,29078,31.0
15753,43198,75.0
15754,3322,86.0
15755,20778,28.0
15756,36836,85.0
15757,50101,9.0
15758,58153,28.0
15759,8022,
15760,92891,33.0
15761,10378,100.0
15762,18715,28.0
15763,27197,13.0
15764,38025,34.0
15765,38302,32.0
15766,84833,8.0
15767,43820,
15768,38249,28.0
15769,47794,31.0
15770,93797,9.0
15771,10494,
15772,19585,9.0
15773,73109,68.0
15774,89902,9.0
15775,91900,5.0
15776,27772,25.0
15777,10985,
15778,14933,85.0
15779,89101,7.0
15780,4891,11.0
15781,8151,31.0
15782,22674,87.0
15783,30283,27.0
15784,48792,12.0
15785,1540,85.0
15786,7462,9.0
15787,42795,25.0
15788,50857,28.0
15789,67412,11.0
15790,26815,100.0
15791,81260,29.0
15792,8879,26.0
15793,36894,10.0
15794,47084,9.0
15795,46511,15.0
15796,59235,7.0
15797,87171,27.0
15798,91644,25.0
15799,5098,85.0
15800,23801,9.0
15801,27757,7.0
15802,84327,99.0
15803,86763,27.0
15804,23929,90.0
15805,28035,7.0
15806,43275,29.0
15807,11640,13.0
15808,49683,25.0
15809,92986,9.0
15810,25992,16.0
15811,75017,27.0
15812,45487,29.0
15813,31912,29.0
15814,39980,8.0
15815,49064,26.0
15816,52512,12.0
15817,55603,27.0
15818,68676,8.0
15819,31730,16.0
15820,37271,11.0
15821,837,89.0
15822,12992,
15823,48929,27.0
15824,74075,75.0
15825,42979,36.0
15826,47607,106.0
15827,70622,5.0
15828,77310,29.0
15829,83856,5.0
15830,60738,11.0
15831,62432,15.0
15832,4288,69.0
15833,9993,
15834,30700,9.0
15835,32636,14.0
15836,35918,13.0
15837,45392,70.0
15838,2283,76.0
15839,6715,
15840,68943,84.0
15841,77342,100.0
15842,88856,
15843,31222,5.0
15844,52717,1.0
15845,65206,9.0
15846,94589,29.0
15847,70178,31.0
15848,19286,31.0
15849,45841,29.0
15850,81961,11.0
15851,14590,29.0
15852,49520,25.0
15853,63030,25.0
15854,44798,8.0
15855,48514,7.0
15856,79783,31.0
15857,84344,12.0
15858,91280,4.0
15859,7018,68.0
15860,26169,13.0
15861,46314,29.0
15862,24404,85.0
15863,52524,28.0
15864,63457,14.0
15865,90882,23.0
15866,60199,20.0
15867,52790,4.0
15868,77076,10.0
15869,6151,66.0
15870,71630,12.0
15871,86693,27.0
15872,49829,76.0
15873,56289,69.0
15874,1329,33.0
15875,50709,32.0
15876,22581,102.0
15877,26553,85.0
15878,37462,9.0
15879,67401,8.0
15880,72980,24.0
15881,76626,31.0
15882,79298,29.0
15883,58102,32.0
15884,91901,16.0
15885,11032,9.0
15886,24663,12.0
15887,36688,5.0
15888,93931,33.0
15889,18164,13.0
15890,49728,25.0
15891,73037,29.0
15892,14638,31.0
15893,23172,8.0
15894,73243,32.0
15895,79332,29.0
15896,88782,24.0
15897,43882,28.0
15898,46677,47.0
15899,60988,36.0
15900,77006,27.0
15901,22095,90.0
15902,55195,25.0
15903,92935,29.0
15904,78753,12.0
15905,91876,29.0
15906,62995,9.0
15907,17159,
15908,33804,14.0
15909,55668,71.0
15910,86793,28.0
15911,91717,32.0
15912,64254,36.0
15913,41830,29.0
15914,56313,51.0
15915,12029,90.0
15916,42318,29.0
15917,59073,7.0
15918,1231,
15919,20606,9.0
15920,39473,33.0
15921,57084,25.0
15922,82901,36.0
15923,12875,30.0
15924,20409,104.0
15925,65700,100.0
15926,73307,27.0
15927,85616,8.0
15928,92717,8.0
15929,40522,32.0
15930,52109,8.0
15931,76182,16.0
15932,78106,4.0
15933,22942,16.0
15934,45485,11.0
15935,13103,31.0
15936,57533,31.0
15937,62587,30.0
15938,25254,5.0
15939,44408,
15940,58874,13.0
15941,31312,32.0
15942,67969,31.0
15943,15548,85.0
15944,6863,33.0
15945,15004,13.0
15946,47335,9.0
15947,14276,28.0
15948,78464,27.0
15949,5107,114.0
15950,24225,32.0
15951,59684,28.0
15952,67615,
15953,3625,
15954,27808,33.0
15955,34650,32.0
15956,94434,11.0
15957,30822,35.0
15958,52636,29.0
15959,67021,85.0
15960,15923,10.0
15961,18710,29.0
15962,62546,32.0
15963,86932,25.0
15964,68018,5.0
15965,82754,29.0
15966,43526,29.0
15967,5670,104.0
15968,18034,85.0
15969,56696,33.0
15970,32225,47.0
15971,42332,14.0
15972,65826,5.0
15973,84513,10.0
15974,36050,8.0
15975,5250,29.0
15976,69717,27.0
15977,34854,66.0
15978,49173,12.0
15979,89588,24.0
15980,93847,97.0
15981,7457,85.0
15982,71999,11.0
15983,88837,7.0
15984,92434,15.0
15985,34333,90.0
15986,92001,29.0
15987,21779,7.0
15988,76597,5.0
15989,85705,10.0
15990,2846,29.0
15991,27076,13.0
15992,87627,7.0
15993,10626,9.0
15994,21433,85.0
15995,47353,7.0
15996,69626,36.0
15997,86515,86.0
15998,92484,50.0
15999,38432,27.0
16000,43568,33.0
16001,30038,34.0
16002,52131,29.0
16003,87224,16.0
16004,28136,32.0
16005,64845,29.0
16006,4963,
16007,18369,54.0
16008,39667,34.0
16009,4720,17.0
16010,57996,31.0
16011,61037,27.0
16012,70745,7.0
16013,1375,124.0
16014,18985,51.0
16015,80875,23.0
16016,61226,89.0
16017,79470,11.0
16018,27442,64.0
16019,31952,7.0
16020,67984,28.0
16021,25544,9.0
16022,29749,12.0
16023,49630,14.0
16024,65367,27.0
16025,24298,11.0
16026,34535,27.0
16027,89739,24.0
16028,18847,9.0
16029,47910,55.0
16030,74240,11.0
16031,16990,31.0
16032,19776,104.0
16033,31717,9.0
16034,82600,27.0
16035,4974,27.0
16036,61513,33.0
16037,11616,17.0
16038,30576,13.0
16039,45193,15.0
16040,84153,13.0
16041,24367,29.0
16042,63829,27.0
16043,7767,29.0
16044,38900,33.0
16045,50377,7.0
16046,65848,29.0
16047,15748,99.0
16048,68859,27.0
16049,86847,100.0
16050,31557,97.0
16051,76329,5.0
16052,92224,8.0
16053,20177,102.0
16054,43484,27.0
16055,79518,30.0
16056,6363,31.0
16057,52237,31.0
16058,83693,32.0
16059,59087,31.0
16060,18946,36.0
16061,62025,29.0
16062,67127,34.0
16063,72170,29.0
16064,81128,32.0
16065,45899,12.0
16066,2864,31.0
16067,26013,32.0
16068,37132,32.0
16069,67637,27.0
16070,72467,27.0
16071,40488,33.0
16072,56866,16.0
16073,47533,12.0
16074,58257,28.0
16075,74457,29.0
16076,82794,32.0
16077,89342,31.0
16078,7655,29.0
16079,39207,97.0
16080,74559,50.0
16081,26991,29.0
16082,86791,32.0
16083,7270,90.0
16084,30359,33.0
16085,34035,70.0
16086,38731,18.0
16087,88801,12.0
16088,47474,5.0
16089,132,89.0
16090,18620,18.0
16091,16813,13.0
16092,31541,25.0
16093,38606,5.0
16094,60871,9.0
16095,34223,27.0
16096,52985,29.0
